,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
79,0.15356369018554689,0.0023645422300360075,0.10815243721008301,0.0009335881386009608,gini,8,101,"{'criterion': 'gini', 'max_features': 8, 'n_estimators': 101}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
80,0.12884368896484374,0.0068794814657779195,0.10443277359008789,0.001025300590980985,gini,9,11,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 11}",0.7142857142857143,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8461538461538461,0.835820895522388,0.08046071540463393,161,0.9905660377358491,0.9906542056074766,0.9906542056074766,0.9907407407407407,1.0,0.9925230379383085,0.0037388892288053484
81,0.12603254318237306,0.004140693205352203,0.11430277824401855,0.009303089765326237,gini,9,21,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 21}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.8507462686567164,0.08203472417251918,50,1.0,0.9813084112149533,1.0,0.9907407407407407,0.9907407407407407,0.9925579785392868,0.006984623658595697
82,0.13453798294067382,0.0038510678918755653,0.11022248268127441,0.010650764662823551,gini,9,31,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.8507462686567164,0.08203472417251918,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
83,0.1572573184967041,0.019287824174229334,0.10783467292785645,0.0026960271872920405,gini,9,41,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 41}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.835820895522388,0.10791884298904823,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
84,0.16058964729309083,0.007994898717810485,0.11035032272338867,0.00093456536342511,gini,9,51,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 51}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.835820895522388,0.10791884298904823,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
85,0.1387014389038086,0.002168874296541049,0.11101622581481933,0.0016895453865625712,gini,9,61,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 61}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.835820895522388,0.10791884298904823,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
86,0.14113173484802247,0.004067934059792576,0.1219254493713379,0.01271604590810355,gini,9,71,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 71}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8283582089552238,0.10827552005865128,201,1.0,1.0,1.0,1.0,1.0,1.0,0.0
87,0.14379506111145018,0.003533585554927024,0.11046147346496582,0.0012941344836737928,gini,9,81,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 81}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.835820895522388,0.0957379153997932,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
88,0.1874763011932373,0.013451326306559134,0.10679492950439454,0.0013276197454215057,gini,9,91,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 91}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.8432835820895522,0.09474836933489644,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,0.16755895614624022,0.008290836527068891,0.10770015716552735,0.0018017625363941055,gini,9,101,"{'criterion': 'gini', 'max_features': 9, 'n_estimators': 101}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.8432835820895522,0.09474836933489644,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
90,0.14844908714294433,0.009167432166340085,0.10372848510742187,0.0007526852324038831,gini,10,11,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 11}",0.8214285714285714,0.9259259259259259,0.8518518518518519,0.8461538461538461,0.8461538461538461,0.8582089552238806,0.035653521692965894,21,0.9905660377358491,0.9813084112149533,1.0,0.9907407407407407,0.9907407407407407,0.9906711860864567,0.005911159855789315
91,0.1293914794921875,0.010970111241041696,0.12210783958435059,0.011244329647036146,gini,10,21,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 21}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,0.9813084112149533,1.0,0.9907407407407407,1.0,0.9944098303911387,0.007468057204658873
92,0.117557954788208,0.003990540670464296,0.11881394386291504,0.007683652387042022,gini,10,31,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 31}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
93,0.1378629684448242,0.00377817210440503,0.10617303848266602,0.0006532483376697046,gini,10,41,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 41}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.835820895522388,0.0957379153997932,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
94,0.14664840698242188,0.014006062749864524,0.10969958305358887,0.0033448293768926266,gini,10,51,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 51}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.835820895522388,0.0957379153997932,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
95,0.143387508392334,0.0019235556197667687,0.11764016151428222,0.005759216881955295,gini,10,61,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 61}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
96,0.16105875968933106,0.015089717250161032,0.11718878746032715,0.006151398481058288,gini,10,71,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 71}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
97,0.18795371055603027,0.031160805424527004,0.10879640579223633,0.004181566313321528,gini,10,81,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 81}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
98,0.1765202522277832,0.006473443402389182,0.10495247840881347,0.0002445477205914143,gini,10,91,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 91}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.835820895522388,0.0957379153997932,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
99,0.15874071121215821,0.009344497156347643,0.11093173027038575,0.004483634379679555,gini,10,101,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 101}",0.6428571428571429,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.835820895522388,0.11334785104288514,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
100,0.12784080505371093,0.006586072054110334,0.10608115196228027,0.002691299240947228,gini,11,11,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 11}",0.75,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.07047323671285324,98,0.9905660377358491,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9943921968168132,0.0045790854141876105
101,0.1319122314453125,0.0053477543142746685,0.1297898769378662,0.007674010761876039,gini,11,21,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 21}",0.75,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.7692307692307693,0.8432835820895522,0.07867017841610721,98,1.0,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9962789892696435,0.0045573709653781306
102,0.140816068649292,0.005802890920449736,0.10660123825073242,0.0009608909784329605,gini,11,31,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
103,0.13916325569152832,0.01040985236965995,0.10680508613586426,0.0009436193763609285,gini,11,41,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 41}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.08546197273009841,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
104,0.14692459106445313,0.01732601740164203,0.10944337844848633,0.0025395937236597946,gini,11,51,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 51}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8283582089552238,0.10827552005865128,201,1.0,1.0,1.0,1.0,1.0,1.0,0.0
105,0.13606681823730468,0.006852019758719555,0.11928596496582031,0.012474236377365291,gini,11,61,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 61}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
106,0.16385607719421386,0.04051967250969821,0.12363924980163574,0.014777040465949621,gini,11,71,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 71}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
107,0.1674198627471924,0.0012071461996098624,0.10636715888977051,0.0006630006229899503,gini,11,81,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 81}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.835820895522388,0.0957379153997932,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108,0.1671262264251709,0.012507675822914857,0.10564827919006348,0.0011384851889234952,gini,11,91,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 91}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8432835820895522,0.0977307848350801,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109,0.1644667625427246,0.00910432285191652,0.11103692054748535,0.002823849452998316,gini,11,101,"{'criterion': 'gini', 'max_features': 11, 'n_estimators': 101}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8432835820895522,0.0977307848350801,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110,0.13143153190612794,0.014502412824965095,0.11698307991027831,0.016281227464531412,gini,12,11,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 11}",0.75,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8461538461538461,0.8507462686567164,0.06831250806192349,50,0.9905660377358491,0.9813084112149533,1.0,0.9907407407407407,0.9907407407407407,0.9906711860864567,0.005911159855789315
111,0.13172683715820313,0.005319123681910994,0.11919217109680176,0.013710794292433158,gini,12,21,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 21}",0.75,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.7692307692307693,0.8432835820895522,0.07867017841610721,98,1.0,0.9813084112149533,1.0,0.9907407407407407,1.0,0.9944098303911387,0.007468057204658873
112,0.14083518981933593,0.01039581579988262,0.10769057273864746,0.002470456083312036,gini,12,31,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 31}",0.7857142857142857,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8656716417910447,0.06856264702899124,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113,0.1618903636932373,0.009944610157061658,0.10698208808898926,0.002664092388905644,gini,12,41,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 41}",0.7857142857142857,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8656716417910447,0.0638250007170826,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114,0.14747271537780762,0.008977877311898138,0.11105132102966309,0.0024223859707928615,gini,12,51,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 51}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.08546197273009841,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115,0.14536986351013184,0.013724627737044855,0.12572546005249025,0.014445641675932406,gini,12,61,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 61}",0.75,0.9259259259259259,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.06430449731887897,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
116,0.17782301902770997,0.02828668958510141,0.1208709716796875,0.00808176864723788,gini,12,71,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 71}",0.7142857142857143,0.9259259259259259,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8432835820895522,0.07648252647816116,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117,0.18250637054443358,0.009894762545503566,0.11661877632141113,0.005427276039320443,gini,12,81,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 81}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.08216420866382376,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
118,0.18760952949523926,0.008808641429797473,0.10863099098205567,0.0015448124669135209,gini,12,91,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 91}",0.6785714285714286,0.9259259259259259,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.835820895522388,0.08936302924836309,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
119,0.16992578506469727,0.003449611655592438,0.11018610000610352,0.0021025772629061565,gini,12,101,"{'criterion': 'gini', 'max_features': 12, 'n_estimators': 101}",0.6785714285714286,0.9259259259259259,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.835820895522388,0.08936302924836309,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
120,0.1138770580291748,0.0013090751289594694,0.12094030380249024,0.01291067263467276,entropy,1,11,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 11}",0.5714285714285714,0.8518518518518519,0.7777777777777778,0.9230769230769231,0.8461538461538461,0.7910447761194029,0.12177994496304556,240,0.9905660377358491,0.9813084112149533,1.0,1.0,1.0,0.9943748897901605,0.007485530187588637
121,0.11583113670349121,0.0024837070755744243,0.11825838088989257,0.009434579429185576,entropy,1,21,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 21}",0.6428571428571429,0.9259259259259259,0.8148148148148148,0.9230769230769231,0.8076923076923077,0.8208955223880597,0.10446665533137632,224,1.0,0.9813084112149533,1.0,1.0,1.0,0.9962616822429906,0.007476635514018694
122,0.1358574390411377,0.013577481996982997,0.10895538330078125,0.005175554725866955,entropy,1,31,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 31}",0.75,0.9629629629629629,0.8518518518518519,0.9230769230769231,0.8846153846153846,0.8731343283582089,0.07344981085286913,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
123,0.14730000495910645,0.0065355391288704845,0.1082873821258545,0.00034468029431828083,entropy,1,41,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 41}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8432835820895522,0.0977307848350801,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
124,0.14228720664978028,0.005357183393826648,0.10791511535644531,0.00044470615142848646,entropy,1,51,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 51}",0.6785714285714286,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.835820895522388,0.09534848814522037,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
125,0.1513685703277588,0.0089514191817097,0.1755305767059326,0.02787785269442786,entropy,1,61,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 61}",0.75,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.07239234469589406,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
126,0.18939456939697266,0.025070510782472143,0.12524003982543946,0.016313793872906917,entropy,1,71,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 71}",0.75,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.07239234469589406,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
127,0.19215679168701172,0.0203010799174882,0.11069421768188477,0.009923902266067538,entropy,1,81,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 81}",0.75,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.8507462686567164,0.07239234469589406,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
128,0.20040717124938964,0.006635654150110058,0.10686230659484863,0.0031174018860802943,entropy,1,91,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 91}",0.7142857142857143,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.8432835820895522,0.08339760219345671,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
129,0.18871102333068848,0.037031946361032325,0.11560158729553223,0.004775615800291169,entropy,1,101,"{'criterion': 'entropy', 'max_features': 1, 'n_estimators': 101}",0.7142857142857143,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.8432835820895522,0.08339760219345671,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
130,0.12073607444763183,0.0012655180418441115,0.10424265861511231,0.0004248820727151593,entropy,2,11,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 11}",0.7142857142857143,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8846153846153846,0.8507462686567164,0.08157991000572734,50,0.9905660377358491,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9943921968168132,0.0045790854141876105
131,0.1356724739074707,0.006802001603336264,0.11659855842590332,0.006131016168480011,entropy,2,21,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 21}",0.7142857142857143,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.9230769230769231,0.8582089552238806,0.08597747161661123,21,1.0,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9962789892696435,0.0045573709653781306
132,0.1436458110809326,0.011034126694715358,0.11880726814270019,0.006085227889039862,entropy,2,31,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.9230769230769231,0.8507462686567164,0.0877935753540676,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
133,0.13100361824035645,0.0045915750454102325,0.11037063598632812,0.001579395213439164,entropy,2,41,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 41}",0.6785714285714286,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.9230769230769231,0.8507462686567164,0.09874748872120899,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
134,0.1331477642059326,0.007779987677057331,0.13206353187561035,0.020062371900642192,entropy,2,51,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 51}",0.7142857142857143,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.9230769230769231,0.8507462686567164,0.0877935753540676,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
135,0.15655117034912108,0.017457182909523486,0.1307814598083496,0.020507739319756798,entropy,2,61,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 61}",0.7142857142857143,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.9230769230769231,0.8507462686567164,0.0877935753540676,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
136,0.15807414054870605,0.009932848795053857,0.13147945404052735,0.012205621154932907,entropy,2,71,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 71}",0.6785714285714286,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8846153846153846,0.835820895522388,0.09484544650519303,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
137,0.16949195861816407,0.017849541897663287,0.11452455520629883,0.009552229847004247,entropy,2,81,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 81}",0.6785714285714286,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8846153846153846,0.8432835820895522,0.09435485805247767,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
138,0.15220870971679687,0.0196945203960454,0.11244797706604004,0.0021380133777668224,entropy,2,91,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 91}",0.7142857142857143,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8846153846153846,0.8432835820895522,0.08282200542614421,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
139,0.2592307567596436,0.01571609370362188,0.10842676162719726,0.0019651760823283797,entropy,2,101,"{'criterion': 'entropy', 'max_features': 2, 'n_estimators': 101}",0.75,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8846153846153846,0.8507462686567164,0.07172848877370376,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
140,0.12478280067443848,0.005661569901732691,0.12045273780822754,0.012206143738662478,entropy,3,11,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 11}",0.6785714285714286,0.9259259259259259,0.8148148148148148,0.8461538461538461,0.8846153846153846,0.8283582089552238,0.08554951801812236,201,0.9905660377358491,1.0,1.0,1.0,1.0,0.9981132075471699,0.003773584905660376
141,0.14296998977661132,0.016933798870524503,0.10544352531433106,0.0014339932143394454,entropy,3,21,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 21}",0.6428571428571429,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.9230769230769231,0.8507462686567164,0.11316292488532169,50,1.0,0.9906542056074766,1.0,0.9907407407407407,0.9907407407407407,0.9944271374177915,0.004550332956757942
142,0.14985966682434082,0.009173603051248518,0.11240386962890625,0.0026660787579616454,entropy,3,31,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 31}",0.6428571428571429,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.9230769230769231,0.8582089552238806,0.11691988183961687,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
143,0.13605313301086425,0.007213820275333068,0.12242240905761718,0.019937202457340635,entropy,3,41,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 41}",0.6785714285714286,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.9230769230769231,0.8507462686567164,0.09874748872120899,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
144,0.14568514823913575,0.007400609154969738,0.14998512268066405,0.010083131409072221,entropy,3,51,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 51}",0.6785714285714286,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8846153846153846,0.835820895522388,0.09484544650519303,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
145,0.15521502494812012,0.00703363594662222,0.11497077941894532,0.015117342720522627,entropy,3,61,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 61}",0.6428571428571429,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.9615384615384616,0.8507462686567164,0.11812685213074345,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
146,0.17521724700927735,0.017057506498163507,0.10602660179138183,0.0013534107323446534,entropy,3,71,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 71}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.9615384615384616,0.8656716417910447,0.10577232728246928,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
147,0.1588409423828125,0.0038423565529382554,0.11051106452941895,0.0029085388838733886,entropy,3,81,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 81}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.9615384615384616,0.8582089552238806,0.11912664917650076,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
148,0.18622512817382814,0.04028619136087655,0.12337923049926758,0.014669169786679058,entropy,3,91,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 91}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.9230769230769231,0.8582089552238806,0.09994134218854507,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
149,0.2795680522918701,0.003340882845445708,0.10980238914489746,0.003288371221858847,entropy,3,101,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 101}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.9230769230769231,0.8582089552238806,0.09994134218854507,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
150,0.13320159912109375,0.008529487475677775,0.1208953857421875,0.004752396471506377,entropy,4,11,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 11}",0.6071428571428571,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8461538461538461,0.8134328358208955,0.11752997904895335,234,0.9905660377358491,1.0,1.0,1.0,1.0,0.9981132075471699,0.003773584905660376
151,0.14181675910949706,0.015281710135443077,0.11116170883178711,0.0023853486372428703,entropy,4,21,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 21}",0.6785714285714286,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.8846153846153846,0.835820895522388,0.09484544650519303,161,1.0,0.9906542056074766,1.0,1.0,1.0,0.9981308411214954,0.0037383177570093464
152,0.140313720703125,0.006746370310312676,0.1135164737701416,0.0005657784223365179,entropy,4,31,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 31}",0.6071428571428571,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8461538461538461,0.8208955223880597,0.11855221058832933,224,1.0,1.0,1.0,1.0,1.0,1.0,0.0
153,0.14350132942199706,0.015103627049697787,0.1281446933746338,0.013020559568727828,entropy,4,41,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 41}",0.6428571428571429,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8846153846153846,0.835820895522388,0.10757352099181337,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
154,0.14593987464904784,0.008289125471784925,0.1354689598083496,0.007502693364665187,entropy,4,51,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 51}",0.6071428571428571,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.9230769230769231,0.8432835820895522,0.1272553237578051,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
155,0.14921326637268068,0.026546737834096844,0.11025805473327636,0.008241062524669532,entropy,4,61,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 61}",0.6428571428571429,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.9615384615384616,0.8432835820895522,0.11898805007472059,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
156,0.1572202205657959,0.005477078378383409,0.11210346221923828,0.0029702475563685316,entropy,4,71,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 71}",0.7142857142857143,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.9230769230769231,0.8507462686567164,0.0877935753540676,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
